"country","abbreviation","avg_height","calling_code","capital_city","continent","currency_name","religion","currency_code","domain_tld","elevation","north","south","west","east","government_type","independence_date","iso_numeric","landlocked","life_expectancy","national_symbol","national_dish","population_density","population","region_in_world","surface_area","yearly_average_temperature","median_age_2018","iso2","iso3","year","GDP","economy_population","gini","taxes","fertility","mortaliy_under5"
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2017,59112236490.8388,7075947.0,40.4,20.1008550738846,1.56,7.4
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2016,57111753665.4351,7127822.0,40.6,20.2613281385094,1.54,7.7
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2015,55010127749.7693,7177991.0,38.6,20.2900487798284,1.53,8.1
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2014,52899515523.1699,7223938.0,37.4,19.5930088555487,1.53,8.6
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2013,51920571507.3287,7265115.0,36.6,19.9966627966496,1.48,9.2
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2012,51751979375.9177,7305888.0,36.0,18.9711177865646,1.5,9.9
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2011,51568094264.4734,7348328.0,34.3,17.7491832428873,1.51,10.4
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2010,50381825504.2642,7395599.0,35.7,18.5344879993123,1.57,10.9
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2009,50101534229.7147,7444443.0,33.8,18.9826073990539,1.66,11.1
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2008,51851436378.6577,7492561.0,33.6,22.1684066273517,1.56,11.4
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2007,48876966228.4417,7545338.0,36.1,22.8855538162622,1.49,11.8
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2006,45869280338.7161,7601022.0,35.7,20.9586024856237,1.44,12.4
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2018,65287544197.8689,4087843.0,29.7,21.8345403863804,1.47,4.8
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2017,63504583355.145,4124531.0,30.4,21.4996965088432,1.42,4.9
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2016,61393139836.7654,4174349.0,30.9,21.3473431088534,1.43,4.9
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2015,59318112197.5722,4203604.0,31.1,20.8456467880009,1.41,4.9
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2014,57909810141.88,4238389.0,32.1,19.9423843681328,1.46,5.0
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2013,58108222128.8461,4255689.0,32.0,20.2715099763155,1.46,5.1
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2012,58369186194.0968,4267558.0,32.5,19.7316344415716,1.52,5.2
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2011,59799454151.6423,4280622.0,32.3,19.1765141424098,1.41,5.3
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2010,59918313669.1671,4295427.0,32.4,19.7448967450168,1.46,5.5
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2009,60717700435.3099,4305181.0,32.6,19.6665408135383,1.5,5.7
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2008,65515772483.174,4309705.0,,20.5468511952854,1.47,5.9
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2007,64298314188.4647,4310217.0,,20.7565052961668,1.48,6.1
Croatia,HR,177.6,385.0,Zagreb,Europe,Croatian Kuna,Christianity,HRK,.hr,331.0,46.5387,42.4359,13.4932,19.4274,Republic,1991.0,191.0,0.0,73.7,,Istrian stew,73.077198,4087843.0,Southern Europe,56538.0,10.9,43.9,HR,HRV,2006,61197075793.9092,4311159.0,,20.9011393134949,1.47,6.4
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2018,253045172103.95,10629928,25.0,14.8364085391609,1.71,3.2
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2017,245202003265.939,10594438,24.9,15.0055285503497,1.69,3.2
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2016,233151067380.883,10566332,25.4,14.9127775532102,1.63,3.2
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2015,227381745549.048,10546059,25.9,14.7695604553833,1.57,3.2
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2014,215755991069.112,10525347,25.9,14.4296540586861,1.53,3.1
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2013,210983331025.624,10514272,26.5,15.0811610763803,1.46,3.1
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2012,211080224602.858,10510785,26.1,14.9287634461197,1.45,3.2
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2011,212750323790.759,10496088,26.4,14.5202634059379,1.43,3.3
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2010,209069940963.177,10474410,26.6,13.6507574751995,1.51,3.4
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2009,204100298391.036,10443936,26.2,13.5702219344919,1.51,3.5
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2008,214070259127.502,10384603,26.3,13.6730928105351,1.51,3.7
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2007,208469898850.69,10298828,26.0,14.6116900671662,1.45,3.9
Czech Republic,CZ,178.3,420.0,Praha,Europe,,Unaffiliated Religions,CZK,.cz,433.0,51.0589,48.5429,12.0962,18.8601,Republic,1993.0,203.0,1.0,74.5,,roast pork with dumplings and sauerkraut,137.6028879,10629928,Eastern Europe,78866.0,7.55,43.3,CZ,CZE,2006,197470142753.551,10238905,26.7,14.2222295228868,1.34,4.1
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2018,372367867708.325,5793636.0,28.2,32.1743661325984,1.73,3.9
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2017,364438964537.519,5764980.0,28.7,33.3998795843063,1.75,4.0
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2016,354437668050.905,5728010.0,28.2,33.2950594843919,1.79,4.1
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2015,343294476994.931,5683483.0,28.2,33.9216190603815,1.71,4.1
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2014,335436569740.648,5643475.0,28.4,36.5002916609685,1.69,4.1
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2013,330091094977.815,5614932.0,28.5,33.8197526581539,1.67,4.1
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2012,327038708713.874,5591572.0,27.8,33.4463982120414,1.73,4.1
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2011,326299640707.019,5570572.0,27.3,32.7534892718105,1.75,4.1
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2010,321995279401.502,5547683.0,27.2,32.7372366745839,1.87,4.1
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2009,316081423941.657,5523095.0,26.7,33.1838392200882,1.84,4.2
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2008,332390313313.103,5493621.0,25.2,33.4215407090296,1.89,4.4
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2007,334100966204.774,5461438.0,26.2,35.0930011659876,1.84,4.5
Denmark,DK,178.8,45.0,Copenhagen,Europe,Danish Krone,Christianity,DKK,.dk,34.0,57.7484,54.5624,8.07561,15.1588,Constitutional Monarchy,800.0,208.0,0.0,76.5,animal,fried pork and potato-based dish,138.0673017,5793636.0,Nordic Countries,43094.0,7.5,42.0,DK,DNK,2006,331090561927.791,5437272.0,25.9,31.8602911588695,1.85,4.8
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2018,1683883408.75594,1321977.0,30.3,20.9548187431581,1.67,2.6
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2017,1613603477.8319,1317384.0,30.4,20.9206250313315,1.59,2.7
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2016,1529494224.16303,1315790.0,31.2,21.5924245541388,1.6,2.9
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2015,1482243027.71369,1315407.0,32.7,21.5133949870117,1.58,3.1
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2014,1455392682.02426,1314545.0,34.6,20.6119031773554,1.54,3.4
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2013,1413176509.34604,1317997.0,35.1,20.0373112685327,1.52,3.6
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2012,1394405238.91226,1322696.0,32.9,19.8039005277181,1.56,3.9
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2011,1352344121.715,1327439.0,32.5,19.0701235780373,1.61,4.2
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2010,1258853226.89866,1331475.0,32.0,19.6612561493778,1.72,4.6
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2009,1225873125.80184,1334515.0,31.4,21.3999468470274,1.7,5.0
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2008,1432661648.36718,1337090.0,31.9,19.2786083855032,1.72,5.4
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2007,1509478087.87613,1340680.0,31.2,20.2261844093782,1.69,5.9
Estonia,EE,177.1,372.0,Tallinn,Europe,Euro,Unaffiliated Religions,EUR,.ee,61.0,59.6762,57.5162,21.8376,28.21,Republic,1991.0,233.0,0.0,69.5,,sauerkraut stew,30.38610536,1321977.0,Baltic Countries,45227.0,5.1,43.7,EE,EST,2006,1403205243.69945,1346810.0,33.7,19.9716500588989,1.58,6.5
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2018,,48497.0,,,2.5,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2017,,48326.0,,,2.5,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2016,,48173.0,,,2.6,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2015,,48055.0,,,2.4,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2014,,47965.0,,,2.6,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2013,,47901.0,,,2.5,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2012,,47843.0,,,2.6,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2011,,47815.0,,,2.3,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2010,2320424601.26954,47803.0,,,2.5,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2009,,47814.0,,,2.4,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2008,,47822.0,,,2.6,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2007,,47825.0,,,2.6,
Faroe Islands,FO,,298.0,Tórshavn,Europe, Danish Krone,,DKK,,,62.4007,61.3949,-7.458,-6.39958,Part of Denmark,,234.0,0.0,78.4,,,34.73996983,48497.0,Nordic Countries,1399.0,,37.2,FO,FRO,2006,,47793.0,,,2.5,
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2018,269113179058.496,5515525.0,27.3,20.8035225249897,1.41,2.4
